OrderID,CustomerID,ProductID,OrderDate,ShippedDate,Quantity,PaymentMethod
S2463,C204,P04,2025-05-15,2025-05-19,1,OPay
S2464,C63,P68,2025-07-19,,3,Gift Card
S2465,C248,P60,2025-06-10,2025-06-20,1,USSD
S2466,C221,P22,2025-03-16,2025-03-21,2,PayPal
S2467,C94,P02,2025-04-26,,1,Apple Pay
S2468,C65,P28,2025-09-09,2025-09-14,5,PalmPay
S2469,C225,P39,2025-11-27,2025-11-29,3,Debit Card
S2470,C212,P59,2025-12-10,2025-12-13,4,OPay
S2471,C207,P60,2025-08-13,2025-08-19,1,Debit Card
S2472,C199,P50,2025-08-17,2025-08-25,3,Paystack
S2473,C02,P28,2025-08-06,2025-08-08,3,PalmPay
S2474,C212,P10,2025-12-13,2025-12-23,4,Apple Pay
S2475,C99,P64,2025-03-07,2025-03-16,4,Google Pay
S2476,C105,P16,2025-08-25,,3,Paystack
S2477,C247,P32,2025-10-22,,1,Kuda
S2478,C271,P59,2025-10-15,2025-10-22,1,Google Pay
S2479,C57,P45,2025-07-24,,4,PayPal
S2480,C124,P30,2025-07-31,2025-08-02,3,Flutterwave
S2481,C131,P32,2025-03-26,2025-03-31,5,Kuda
S2482,C75,P70,2025-12-10,2025-12-16,4,Gift Card
S2483,C155,P58,2025-02-18,2025-02-24,3,Apple Pay
S2484,C144,P41,2025-03-27,2025-04-05,2,PalmPay
S2485,C228,P33,2025-06-07,2025-06-13,2,USSD
S2486,C63,P36,2025-12-17,2025-12-24,3,Moniepoint
S2487,C185,P41,2025-07-24,2025-07-29,5,USSD
S2488,C270,P14,2025-07-12,2025-07-16,2,Google Pay
S2489,C209,P30,2025-12-07,2025-12-09,1,Bank Transfer
S2490,C106,P03,2025-10-05,2025-10-14,1,USSD
S2491,C150,P15,2025-09-22,2025-09-24,5,PayPal
S2492,C111,P10,2025-04-03,2025-04-11,2,Bank Transfer
S2493,C182,P45,2025-07-04,2025-07-07,2,Google Pay
S2494,C244,P42,2025-12-21,2025-12-25,4,Debit Card
S2495,C94,P33,2025-06-13,2025-06-22,4,Google Pay
S2496,C131,P11,2025-10-15,2025-10-21,1,PayPal
S2497,C99,P24,2025-06-27,2025-07-06,1,Apple Pay
S2498,C194,P44,2025-05-14,2025-05-24,5,PalmPay
S2499,C51,P26,2025-03-21,,1,OPay
S2500,C39,P22,2025-08-08,2025-08-13,3,OPay
S2501,C91,P65,2025-06-10,2025-06-15,2,PayPal
S2502,C268,P56,2025-07-21,2025-07-29,3,Gift Card
S2503,C236,P57,2025-03-24,2025-03-29,4,Kuda
S2504,C274,P16,2025-06-06,2025-06-08,5,Kuda
S2505,C300,P53,2025-06-07,,2,Flutterwave
S2506,C109,P50,2025-12-05,2025-12-07,2,PalmPay
S2507,C273,P25,2025-01-20,2025-01-24,4,Kuda
S2508,C56,P18,2025-02-07,2025-02-14,2,Flutterwave
S2509,C272,P22,2025-05-09,2025-05-17,3,USSD
S2510,C98,P04,2025-10-31,2025-11-09,5,Paystack
S2511,C06,P51,2025-01-06,2025-01-15,4,Bank Transfer
S2512,C213,P68,2025-12-02,,1,OPay
S2513,C94,P22,2025-02-12,,2,USSD
S2514,C208,P10,2025-11-06,2025-11-11,3,Apple Pay
S2515,C253,P58,2025-07-21,2025-07-27,5,Gift Card
S2516,C246,P36,2025-01-21,2025-01-22,3,Flutterwave
S2517,C114,P40,2025-05-13,2025-05-20,4,Apple Pay
S2518,C116,P17,2025-04-21,2025-04-25,5,Kuda
S2519,C208,P50,2025-10-21,2025-10-25,2,Paystack
S2520,C59,P56,2025-05-25,,2,Google Pay
S2521,C239,P14,2025-03-07,2025-03-11,1,Debit Card
S2522,C186,P34,2025-01-20,2025-01-30,1,Bank Transfer
S2523,C86,P35,2025-12-26,2025-12-28,5,Kuda
S2524,C212,P67,2025-12-18,2025-12-19,2,Apple Pay
S2525,C150,P43,2025-11-02,2025-11-12,3,OPay
S2526,C186,P10,2025-07-16,2025-07-24,1,Paystack
S2527,C211,P68,2025-02-14,,2,OPay
S2528,C285,P37,2025-01-07,2025-01-13,3,Moniepoint
S2529,C164,P62,2025-11-22,2025-11-27,4,PalmPay
S2530,C54,P57,2025-06-28,,1,PayPal
S2531,C246,P13,2025-04-11,2025-04-16,3,Gift Card
S2532,C05,P20,2025-09-22,2025-09-28,4,OPay
S2533,C257,P68,2025-10-28,,2,Flutterwave
S2534,C13,P68,2025-12-22,,3,USSD
S2535,C53,P30,2025-10-22,2025-10-23,3,USSD
S2536,C300,P68,2025-08-26,2025-09-01,3,Gift Card
S2537,C277,P34,2025-10-20,2025-10-24,3,Debit Card
S2538,C165,P37,2025-06-07,2025-06-10,2,Google Pay
S2539,C216,P03,2025-08-22,2025-08-25,5,OPay
S2540,C300,P50,2025-05-01,2025-05-03,2,Moniepoint
S2541,C198,P07,2025-06-22,,3,Gift Card
S2542,C242,P40,2025-06-05,,3,Google Pay
S2543,C74,P52,2025-06-26,2025-06-30,5,Bank Transfer
S2544,C219,P25,2025-06-21,2025-06-28,4,Bank Transfer
S2545,C300,P12,2025-01-10,2025-01-17,4,Paystack
S2546,C75,P50,2025-12-28,,3,Flutterwave
S2547,C57,P64,2025-06-15,2025-06-24,1,PalmPay
S2548,C56,P06,2025-10-13,2025-10-20,1,Google Pay
S2549,C224,P23,2025-09-08,2025-09-11,2,Debit Card
S2550,C110,P07,2025-06-04,2025-06-10,1,Flutterwave
S2551,C156,P50,2025-12-26,2026-01-02,3,PalmPay
S2552,C73,P68,2025-06-24,2025-07-04,5,Paystack
S2553,C289,P57,2025-06-30,2025-07-08,3,Bank Transfer
S2554,C155,P56,2025-03-13,2025-03-21,2,Kuda
S2555,C270,P06,2025-06-18,2025-06-27,4,Bank Transfer
S2556,C216,P48,2025-09-24,2025-10-01,3,Moniepoint
S2557,C75,P55,2025-05-14,,1,Gift Card
S2558,C35,P30,2025-07-09,2025-07-14,1,Paystack
S2559,C119,P04,2025-08-07,2025-08-12,4,PayPal
S2560,C262,P59,2025-08-25,2025-09-02,3,Kuda
S2561,C61,P69,2025-08-27,2025-08-31,5,Apple Pay
S2562,C75,P53,2025-04-01,2025-04-09,5,Flutterwave
S2563,C150,P06,2025-09-20,,2,Apple Pay
S2564,C259,P52,2025-04-29,2025-05-02,5,Paystack
S2565,C106,P24,2025-10-26,2025-11-03,1,Kuda
S2566,C185,P01,2025-09-23,2025-09-24,5,Bank Transfer
S2567,C268,P08,2025-05-14,,2,Paystack
S2568,C204,P62,2025-12-13,,4,Flutterwave
S2569,C274,P12,2025-04-12,2025-04-22,2,OPay
S2570,C106,P07,2025-12-25,2026-01-04,3,Google Pay
S2571,C246,P14,2025-11-28,2025-12-05,2,Google Pay
S2572,C86,P69,2025-01-03,,1,Google Pay
S2573,C197,P50,2025-10-25,2025-10-27,5,OPay
S2574,C216,P06,2025-02-11,2025-02-13,2,Debit Card
S2575,C150,P38,2025-01-11,2025-01-13,4,PalmPay
S2576,C174,P69,2025-05-27,2025-06-01,3,Apple Pay
S2577,C84,P52,2025-03-28,2025-04-02,1,PayPal
S2578,C292,P67,2025-07-20,2025-07-24,5,PalmPay
S2579,C73,P16,2025-04-23,2025-05-01,4,Moniepoint
S2580,C225,P54,2025-09-17,2025-09-19,1,Bank Transfer
S2581,C209,P18,2025-12-22,,1,Paystack
S2582,C150,P70,2025-03-14,2025-03-17,4,Apple Pay
S2583,C212,P37,2025-08-30,2025-09-03,1,Debit Card
S2584,C123,P47,2025-01-17,,3,Paystack
S2585,C86,P66,2025-11-07,2025-11-10,3,Flutterwave
S2586,C66,P43,2025-04-02,2025-04-12,5,OPay
S2587,C54,P54,2025-03-12,,5,Moniepoint
S2588,C252,P44,2025-05-20,,4,Apple Pay
S2589,C26,P31,2025-05-19,2025-05-27,5,Flutterwave
S2590,C221,P53,2025-03-24,2025-03-26,5,PayPal
S2591,C124,P42,2025-01-29,2025-01-30,3,Paystack
S2592,C20,P06,2025-09-20,,5,Moniepoint
S2593,C45,P09,2025-10-13,2025-10-16,1,Debit Card
S2594,C167,P66,2025-11-17,2025-11-19,1,Gift Card
S2595,C197,P01,2025-09-18,2025-09-27,2,OPay
S2596,C51,P41,2025-04-28,2025-05-05,3,PalmPay
S2597,C103,P47,2025-07-31,2025-08-06,3,PalmPay
S2598,C115,P49,2025-10-19,2025-10-25,4,OPay
S2599,C246,P66,2025-11-18,2025-11-24,3,Apple Pay
S2600,C65,P33,2025-11-26,2025-12-03,2,Paystack
S2601,C277,P64,2025-10-01,2025-10-11,4,Kuda
S2602,C261,P14,2025-10-28,2025-10-31,4,Moniepoint
S2603,C57,P01,2025-08-12,2025-08-14,5,Debit Card
S2604,C257,P43,2025-09-07,2025-09-14,5,Paystack
S2605,C222,P50,2025-09-07,2025-09-09,5,Apple Pay
S2606,C247,P46,2025-07-11,2025-07-17,4,PayPal
S2607,C65,P03,2025-12-19,2025-12-23,2,Debit Card
S2608,C197,P69,2025-05-21,2025-05-28,2,USSD
S2609,C200,P63,2025-11-03,,5,Google Pay
S2610,C269,P27,2025-06-27,2025-07-07,1,USSD
S2611,C258,P11,2025-05-27,2025-06-05,5,Apple Pay
S2612,C197,P50,2025-09-21,2025-09-26,3,Apple Pay
S2613,C09,P15,2025-04-22,2025-04-30,5,OPay
S2614,C271,P40,2025-10-05,2025-10-11,1,PalmPay
S2615,C205,P33,2025-02-21,2025-03-01,4,Kuda
S2616,C140,P11,2025-09-24,2025-09-30,1,Flutterwave
S2617,C216,P09,2025-07-02,,4,Moniepoint
S2618,C186,P33,2025-12-20,2025-12-24,2,Bank Transfer
S2619,C126,P61,2025-07-17,2025-07-27,1,PayPal
S2620,C209,P12,2025-08-04,,1,Bank Transfer
S2621,C244,P59,2025-12-18,2025-12-27,4,Debit Card
S2622,C195,P44,2025-03-01,2025-03-08,5,OPay
S2623,C280,P32,2025-05-08,2025-05-17,4,USSD
S2624,C248,P44,2025-07-24,2025-07-26,1,Paystack
S2625,C195,P59,2025-06-08,2025-06-18,3,Debit Card
S2626,C05,P22,2025-07-25,2025-08-04,1,Flutterwave
S2627,C271,P63,2025-01-21,2025-01-25,4,Google Pay
S2628,C126,P43,2025-03-21,2025-03-22,1,PayPal
S2629,C51,P27,2025-03-05,2025-03-14,5,Moniepoint
S2630,C09,P70,2025-07-09,2025-07-12,3,Bank Transfer
S2631,C203,P69,2025-07-28,2025-07-29,5,OPay
S2632,C207,P67,2025-06-09,,4,Flutterwave
S2633,C256,P14,2025-06-27,2025-06-29,4,Apple Pay
S2634,C219,P12,2025-07-01,2025-07-05,5,Flutterwave
S2635,C293,P45,2025-10-22,,4,Bank Transfer
S2636,C209,P59,2025-06-06,,1,Moniepoint
S2637,C293,P35,2025-06-29,,2,PalmPay
S2638,C159,P64,2025-06-07,2025-06-14,4,Gift Card
S2639,C192,P24,2025-01-16,,5,Google Pay
S2640,C239,P15,2025-06-30,2025-07-09,2,PalmPay
S2641,C236,P61,2025-06-16,2025-06-26,5,Gift Card
S2642,C289,P27,2025-01-18,2025-01-28,2,Flutterwave
S2643,C69,P07,2025-10-04,2025-10-05,3,Flutterwave
S2644,C272,P54,2025-09-10,2025-09-15,5,Flutterwave
S2645,C62,P59,2025-09-09,2025-09-14,2,Gift Card
S2646,C145,P24,2025-10-14,2025-10-18,2,Debit Card
S2647,C164,P36,2025-03-04,2025-03-07,5,PayPal
S2648,C161,P10,2025-12-14,,4,USSD
S2649,C85,P22,2025-10-09,2025-10-16,3,USSD
S2650,C288,P18,2025-04-19,2025-04-22,1,PayPal
S2651,C280,P20,2025-11-13,2025-11-18,3,OPay
S2652,C204,P02,2025-03-24,2025-03-25,2,Google Pay
S2653,C95,P17,2025-01-08,2025-01-14,4,Kuda
S2654,C58,P47,2025-11-01,2025-11-11,5,PalmPay
S2655,C84,P41,2025-12-12,2025-12-20,4,Moniepoint
S2656,C173,P31,2025-09-05,2025-09-14,4,OPay
S2657,C24,P18,2025-11-10,,4,PayPal
S2658,C274,P42,2025-10-22,2025-10-29,2,PalmPay
S2659,C226,P37,2025-10-27,2025-10-30,2,Apple Pay
S2660,C95,P52,2025-07-28,2025-08-07,2,Debit Card
S2661,C145,P65,2025-05-26,2025-05-27,3,OPay
S2662,C161,P48,2025-03-23,2025-03-28,4,Kuda
S2663,C227,P45,2025-04-17,2025-04-19,5,Bank Transfer
S2664,C13,P67,2025-03-04,2025-03-07,4,Kuda
S2665,C257,P41,2025-05-12,2025-05-20,4,PayPal
S2666,C145,P33,2025-07-24,2025-07-29,2,Apple Pay
S2667,C279,P19,2025-05-31,2025-06-04,3,PalmPay
S2668,C273,P60,2025-07-12,,2,Moniepoint
S2669,C09,P09,2025-12-19,,3,PayPal
S2670,C29,P09,2025-02-16,2025-02-18,2,Moniepoint
S2671,C81,P21,2025-10-20,,3,Google Pay
S2672,C39,P56,2025-05-29,2025-06-02,4,Moniepoint
S2673,C282,P46,2025-05-25,,1,Flutterwave
S2674,C131,P40,2025-06-01,2025-06-08,2,Kuda
S2675,C228,P39,2025-09-09,2025-09-11,2,Gift Card
S2676,C295,P56,2025-04-09,2025-04-14,5,Bank Transfer
S2677,C157,P29,2025-06-05,,3,PayPal
S2678,C33,P65,2025-10-22,2025-10-27,4,Google Pay
S2679,C251,P62,2025-10-06,2025-10-16,1,Bank Transfer
S2680,C295,P65,2025-11-16,2025-11-21,5,Gift Card
S2681,C45,P50,2025-06-22,2025-06-30,1,Flutterwave
S2682,C63,P68,2025-10-17,2025-10-27,4,Gift Card
S2683,C114,P48,2025-02-28,2025-03-07,3,Google Pay
S2684,C38,P05,2025-04-27,2025-04-28,2,OPay
S2685,C209,P28,2025-01-21,2025-01-28,5,OPay
S2686,C164,P34,2025-12-27,2025-12-28,2,Google Pay
S2687,C111,P04,2025-03-11,2025-03-14,1,Debit Card
S2688,C197,P27,2025-11-05,,1,Moniepoint
S2689,C135,P15,2025-07-16,2025-07-26,5,PalmPay
S2690,C264,P24,2025-04-19,2025-04-26,5,OPay
S2691,C39,P64,2025-07-04,,1,Gift Card
S2692,C239,P09,2025-07-25,2025-08-02,5,Gift Card
S2693,C216,P32,2025-07-21,2025-07-22,3,Gift Card
S2694,C144,P20,2025-08-20,2025-08-30,1,Gift Card
S2695,C213,P46,2025-10-28,,3,USSD
S2696,C164,P39,2025-11-05,2025-11-12,1,Apple Pay
S2697,C111,P59,2025-11-12,2025-11-21,1,USSD
S2698,C106,P32,2025-08-25,,3,PalmPay
S2699,C157,P18,2025-06-22,2025-06-27,5,Moniepoint
S2700,C74,P66,2025-12-05,2025-12-12,5,PayPal
S2701,C234,P33,2025-12-06,2025-12-15,2,USSD
S2702,C203,P03,2025-03-19,2025-03-24,5,PayPal
S2703,C221,P12,2025-04-20,2025-04-23,4,PayPal
S2704,C130,P32,2025-08-24,2025-08-28,5,Kuda
S2705,C135,P57,2025-02-26,2025-03-04,4,Apple Pay
S2706,C229,P44,2025-12-13,2025-12-16,3,PalmPay
S2707,C51,P03,2025-06-11,2025-06-15,1,Paystack
S2708,C133,P20,2025-01-20,,5,Bank Transfer
S2709,C05,P01,2025-07-13,2025-07-16,5,Google Pay
S2710,C34,P32,2025-07-03,,3,PayPal
S2711,C207,P11,2025-08-30,2025-09-01,3,PayPal
S2712,C276,P67,2025-10-01,2025-10-02,1,Paystack
S2713,C13,P09,2025-03-23,2025-03-25,3,OPay
S2714,C11,P61,2025-11-28,,1,Debit Card
S2715,C212,P28,2025-05-05,2025-05-06,5,Kuda
S2716,C285,P56,2025-05-16,2025-05-19,1,Google Pay
S2717,C221,P45,2025-01-14,,3,Bank Transfer
S2718,C198,P16,2025-02-12,2025-02-16,4,Apple Pay
S2719,C173,P29,2025-03-06,2025-03-11,1,Debit Card
S2720,C20,P13,2025-10-09,,5,Paystack
S2721,C185,P14,2025-08-07,2025-08-08,4,Google Pay
S2722,C111,P61,2025-10-01,,3,Moniepoint
S2723,C270,P55,2025-05-18,2025-05-26,1,USSD
S2724,C229,P67,2025-04-23,,2,PalmPay
S2725,C255,P59,2025-12-21,2025-12-22,4,Apple Pay
S2726,C207,P46,2025-01-28,2025-01-30,5,Bank Transfer
S2727,C250,P20,2025-07-15,2025-07-24,1,OPay
S2728,C268,P10,2025-01-05,2025-01-15,2,Kuda
S2729,C11,P02,2025-06-25,2025-07-02,1,Google Pay
S2730,C73,P07,2025-11-25,2025-11-27,4,Moniepoint
S2731,C233,P17,2025-12-17,2025-12-26,2,PalmPay
S2732,C54,P39,2025-04-05,2025-04-06,4,Flutterwave
S2733,C105,P16,2025-12-12,2025-12-15,4,OPay
S2734,C20,P19,2025-10-14,2025-10-20,3,Moniepoint
S2735,C226,P05,2025-11-07,2025-11-12,2,Kuda
S2736,C281,P48,2025-05-15,2025-05-23,3,Gift Card
S2737,C258,P36,2025-11-28,2025-11-29,2,Debit Card
S2738,C162,P29,2025-03-10,,2,Moniepoint
S2739,C239,P52,2025-05-28,2025-06-07,5,Paystack
S2740,C280,P08,2025-05-16,2025-05-21,3,Bank Transfer
S2741,C285,P48,2025-11-08,2025-11-16,1,PayPal
S2742,C144,P57,2025-09-10,,3,PayPal
S2743,C153,P31,2025-02-18,2025-02-25,5,USSD
S2744,C35,P49,2025-01-09,,4,Flutterwave
S2745,C256,P10,2025-11-06,2025-11-14,1,Kuda
S2746,C272,P67,2025-02-01,2025-02-05,3,PayPal
S2747,C271,P13,2025-01-16,2025-01-23,3,OPay
S2748,C256,P70,2025-05-10,2025-05-11,1,Moniepoint
S2749,C296,P34,2025-03-17,2025-03-25,2,Gift Card
S2750,C297,P64,2025-10-19,2025-10-20,3,Gift Card
S2751,C293,P65,2025-03-17,2025-03-27,1,Gift Card
S2752,C182,P63,2025-01-14,2025-01-20,5,Moniepoint
S2753,C177,P58,2025-05-27,,5,Flutterwave
S2754,C128,P05,2025-12-11,2025-12-20,1,OPay
S2755,C126,P68,2025-09-09,2025-09-11,3,OPay
S2756,C24,P03,2025-11-18,2025-11-19,4,Debit Card
S2757,C108,P35,2025-03-05,2025-03-07,5,PayPal
S2758,C103,P69,2025-12-30,2026-01-03,2,Paystack
S2759,C288,P69,2025-12-07,2025-12-11,4,PalmPay
S2760,C41,P49,2025-03-07,2025-03-16,3,Bank Transfer
S2761,C186,P70,2025-05-26,2025-06-01,5,PalmPay
S2762,C95,P40,2025-06-03,2025-06-13,3,Apple Pay
S2763,C57,P09,2025-11-06,2025-11-15,1,Kuda
S2764,C277,P63,2025-07-07,2025-07-09,4,Apple Pay
S2765,C253,P05,2025-05-21,2025-05-27,3,Google Pay
S2766,C51,P62,2025-07-30,2025-08-02,5,Kuda
S2767,C119,P49,2025-08-14,2025-08-17,5,Moniepoint
S2768,C194,P02,2025-01-03,2025-01-09,5,Google Pay
S2769,C297,P44,2025-06-13,2025-06-20,2,Bank Transfer
S2770,C272,P09,2025-07-05,,4,PalmPay
S2771,C192,P53,2025-12-24,2026-01-02,5,PalmPay
S2772,C116,P57,2025-04-09,2025-04-17,1,PayPal
S2773,C54,P40,2025-08-31,2025-09-10,5,OPay
S2774,C145,P04,2025-02-08,,3,USSD
S2775,C203,P44,2025-07-28,2025-08-07,1,Kuda
S2776,C248,P58,2025-09-16,,2,Apple Pay
S2777,C247,P50,2025-11-19,,1,Debit Card
S2778,C149,P13,2025-07-25,2025-07-27,4,PalmPay
S2779,C55,P05,2025-12-27,2026-01-01,3,Moniepoint
S2780,C144,P22,2025-07-15,2025-07-17,5,Bank Transfer
S2781,C269,P25,2025-11-14,2025-11-18,3,Flutterwave
S2782,C114,P61,2025-09-04,2025-09-12,4,PayPal
S2783,C34,P57,2025-11-29,2025-12-06,2,Kuda
S2784,C11,P36,2025-09-30,2025-10-03,2,Kuda
S2785,C86,P01,2025-11-20,2025-11-23,1,Bank Transfer
S2786,C207,P62,2025-01-16,2025-01-18,3,Bank Transfer
S2787,C197,P62,2025-11-05,2025-11-09,2,Moniepoint
S2788,C226,P07,2025-11-30,2025-12-04,4,Gift Card
S2789,C248,P46,2025-11-05,2025-11-12,3,Moniepoint
S2790,C18,P51,2025-01-29,,4,Paystack
S2791,C264,P17,2025-02-05,2025-02-07,3,Apple Pay
S2792,C20,P12,2025-12-22,2025-12-31,4,Apple Pay
S2793,C228,P32,2025-05-07,2025-05-14,2,Paystack
S2794,C134,P44,2025-03-09,2025-03-12,1,Paystack
S2795,C70,P50,2025-05-29,2025-06-08,4,Gift Card
S2796,C280,P12,2025-05-29,2025-06-08,2,Bank Transfer
S2797,C39,P50,2025-01-13,,4,USSD
S2798,C258,P61,2025-04-03,2025-04-13,1,Google Pay
S2799,C249,P03,2025-10-31,2025-11-09,1,OPay
S2800,C182,P38,2025-04-30,2025-05-05,2,Google Pay
S2801,C262,P69,2025-05-19,2025-05-26,4,PalmPay
S2802,C194,P44,2025-10-27,2025-10-29,2,Paystack
S2803,C208,P12,2025-11-01,2025-11-07,4,Kuda
S2804,C239,P26,2025-02-09,2025-02-10,5,Paystack
S2805,C31,P70,2025-12-07,2025-12-13,4,Gift Card
S2806,C68,P15,2025-11-13,,3,Moniepoint
S2807,C106,P53,2025-07-31,2025-08-07,3,Gift Card
S2808,C212,P22,2025-06-20,2025-06-30,3,PayPal
S2809,C280,P03,2025-04-05,2025-04-10,3,PayPal
S2810,C29,P61,2025-03-14,2025-03-24,2,Moniepoint
S2811,C236,P38,2025-02-18,2025-02-24,1,Debit Card
S2812,C61,P51,2025-03-25,2025-04-04,2,PayPal
S2813,C216,P11,2025-04-03,,3,OPay
S2814,C198,P58,2025-06-12,2025-06-19,1,Apple Pay
S2815,C126,P12,2025-02-12,2025-02-14,3,PayPal
S2816,C208,P30,2025-10-20,,5,Bank Transfer
S2817,C106,P43,2025-11-20,,2,PayPal
S2818,C34,P35,2025-05-03,,3,Bank Transfer
S2819,C30,P42,2025-10-15,,5,PayPal
S2820,C164,P57,2025-05-13,2025-05-20,1,PayPal
S2821,C186,P49,2025-08-18,2025-08-26,1,Moniepoint
S2822,C59,P23,2025-12-22,,1,Debit Card
S2823,C228,P37,2025-02-24,2025-03-01,5,Bank Transfer
S2824,C91,P16,2025-11-07,2025-11-12,4,PalmPay
S2825,C51,P70,2025-06-07,2025-06-15,2,Paystack
S2826,C116,P59,2025-04-29,2025-05-01,5,Google Pay
S2827,C81,P15,2025-10-19,2025-10-22,4,Apple Pay
S2828,C229,P01,2025-04-24,,3,Paystack
S2829,C153,P33,2025-12-27,2026-01-01,4,Paystack
S2830,C257,P37,2025-03-04,,2,PalmPay
S2831,C231,P21,2025-10-27,,1,Bank Transfer
S2832,C103,P55,2025-01-01,2025-01-03,4,Bank Transfer
S2833,C110,P64,2025-03-19,2025-03-23,1,OPay
S2834,C98,P07,2025-01-02,,5,Google Pay
S2835,C273,P36,2025-09-14,2025-09-23,2,Paystack
S2836,C251,P22,2025-08-30,,4,Apple Pay
S2837,C178,P50,2025-06-17,2025-06-21,5,Kuda
S2838,C269,P67,2025-03-10,2025-03-18,4,Paystack
S2839,C251,P02,2025-03-14,,3,USSD
S2840,C291,P54,2025-07-21,2025-07-31,2,Moniepoint
S2841,C04,P01,2025-03-17,2025-03-27,4,Apple Pay
S2842,C63,P48,2025-05-30,2025-06-04,3,Apple Pay
S2843,C105,P46,2025-10-05,2025-10-11,4,Apple Pay
S2844,C131,P69,2025-01-06,2025-01-14,1,Kuda
S2845,C05,P54,2025-09-03,2025-09-04,4,PayPal
S2846,C95,P08,2025-09-08,2025-09-16,1,Kuda
S2847,C295,P09,2025-08-17,2025-08-22,3,Kuda
S2848,C229,P60,2025-03-22,2025-03-29,3,USSD
S2849,C226,P50,2025-01-10,2025-01-17,5,PalmPay
S2850,C20,P21,2025-05-21,2025-05-31,5,OPay
S2851,C183,P03,2025-12-19,2025-12-27,4,Paystack
S2852,C84,P36,2025-12-28,2026-01-01,5,Flutterwave
S2853,C268,P34,2025-09-24,2025-10-04,4,Flutterwave
S2854,C252,P21,2025-10-20,2025-10-30,5,Google Pay
S2855,C269,P43,2025-01-09,2025-01-19,3,OPay
S2856,C98,P31,2025-09-28,,3,Paystack
S2857,C274,P66,2025-10-07,2025-10-16,2,Paystack
S2858,C39,P19,2025-12-21,2025-12-26,1,Gift Card
S2859,C56,P05,2025-12-13,,2,Debit Card
S2860,C20,P36,2025-06-15,2025-06-23,2,Paystack
S2861,C291,P08,2025-10-25,2025-10-30,1,OPay
S2862,C285,P35,2025-03-05,2025-03-12,4,Debit Card
S2863,C117,P38,2025-08-06,2025-08-15,3,OPay
S2864,C218,P57,2025-09-27,2025-10-03,4,PayPal
S2865,C228,P48,2025-12-05,2025-12-07,4,Bank Transfer
S2866,C44,P52,2025-07-10,2025-07-20,1,Paystack
S2867,C91,P07,2025-05-18,2025-05-19,5,Moniepoint
S2868,C268,P17,2025-02-14,2025-02-24,1,Moniepoint
S2869,C31,P67,2025-07-24,2025-08-01,1,Apple Pay
S2870,C226,P65,2025-09-27,2025-10-04,3,Debit Card
S2871,C03,P56,2025-12-23,2025-12-31,1,Google Pay
S2872,C186,P35,2025-08-30,2025-09-07,4,OPay
S2873,C74,P56,2025-09-29,2025-10-07,2,Debit Card
S2874,C13,P12,2025-03-21,2025-03-24,5,Paystack
S2875,C66,P66,2025-10-05,2025-10-09,2,Google Pay
S2876,C19,P67,2025-08-04,,4,USSD
S2877,C110,P02,2025-01-02,2025-01-06,3,PalmPay
S2878,C207,P29,2025-10-08,2025-10-12,4,Kuda
S2879,C257,P05,2025-09-11,,3,USSD
S2880,C227,P29,2025-04-14,2025-04-24,4,Google Pay
S2881,C118,P39,2025-01-09,2025-01-16,3,PayPal
S2882,C126,P24,2025-01-21,,3,Moniepoint
S2883,C118,P12,2025-05-06,2025-05-16,4,Google Pay
S2884,C230,P54,2025-10-02,2025-10-05,2,Moniepoint
S2885,C173,P55,2025-07-18,2025-07-27,2,Kuda
S2886,C123,P20,2025-11-10,2025-11-17,5,Gift Card
S2887,C217,P06,2025-02-01,2025-02-08,5,Apple Pay
S2888,C68,P53,2025-05-25,2025-05-27,4,OPay
S2889,C236,P04,2025-05-27,2025-05-29,1,Google Pay
S2890,C239,P56,2025-06-04,2025-06-11,2,Bank Transfer
S2891,C253,P62,2025-09-29,2025-09-30,4,Gift Card
S2892,C20,P48,2025-10-03,2025-10-06,4,Gift Card
S2893,C95,P61,2025-06-07,2025-06-08,1,Apple Pay
S2894,C36,P37,2025-01-20,2025-01-24,4,Gift Card
S2895,C80,P62,2025-04-16,2025-04-21,4,Apple Pay
S2896,C236,P46,2025-03-15,2025-03-23,5,Debit Card
S2897,C234,P38,2025-03-16,,1,PayPal
S2898,C234,P02,2025-04-01,2025-04-02,2,Paystack
S2899,C263,P12,2025-10-19,2025-10-25,1,OPay
S2900,C271,P29,2025-05-01,,5,Moniepoint
S2901,C277,P25,2025-07-03,2025-07-04,4,OPay
S2902,C253,P32,2025-06-26,2025-07-04,4,Gift Card
S2903,C56,P02,2025-09-06,2025-09-12,4,USSD
S2904,C173,P61,2025-04-27,,4,Kuda
S2905,C106,P66,2025-02-24,2025-03-02,4,PayPal
S2906,C268,P68,2025-05-06,2025-05-16,4,Flutterwave
S2907,C207,P32,2025-10-18,2025-10-28,2,USSD
S2908,C108,P42,2025-04-29,2025-05-09,1,Paystack
S2909,C110,P25,2025-02-05,2025-02-08,3,Google Pay
S2910,C27,P43,2025-07-29,2025-08-03,4,PalmPay
S2911,C144,P66,2025-04-13,,4,Google Pay
S2912,C159,P17,2025-08-18,2025-08-19,4,PalmPay
S2913,C261,P20,2025-08-27,2025-08-31,2,Flutterwave
S2914,C239,P64,2025-12-17,2025-12-24,2,Bank Transfer
S2915,C268,P65,2025-04-08,2025-04-17,2,Gift Card
S2916,C207,P07,2025-05-23,2025-06-01,4,Apple Pay
